state_abbr,state,fips,county,lat,lon
KY,Kentucky,21007,Ballard County,37.051323,-89.010367
KY,Kentucky,21009,Barren County,36.962805,-85.932108
KY,Kentucky,21011,Bath County,38.152249,-83.737641
KY,Kentucky,21013,Bell County,36.728928,-83.680718
KY,Kentucky,21015,Boone County,38.9589,-84.736371
KY,Kentucky,21017,Bourbon County,38.202562,-84.20986
KY,Kentucky,21019,Boyd County,38.360003,-82.681406
KY,Kentucky,21021,Boyle County,37.618104,-84.868352
KY,Kentucky,21023,Bracken County,38.680365,-84.115235
KY,Kentucky,21025,Breathitt County,37.517807,-83.317158
KY,Kentucky,21027,Breckinridge County,37.777988,-86.432919
KY,Kentucky,21029,Bullitt County,37.969945,-85.702635
KY,Kentucky,21031,Butler County,37.207013,-86.682471
KY,Kentucky,21033,Caldwell County,37.148642,-87.870509
KY,Kentucky,21035,Calloway County,36.620978,-88.274086
KY,Kentucky,21037,Campbell County,38.946981,-84.379583
KY,Kentucky,21039,Carlisle County,36.85718,-88.976614
KY,Kentucky,21041,Carroll County,38.668394,-85.124024
KY,Kentucky,21043,Carter County,38.314094,-83.038988
KY,Kentucky,21045,Casey County,37.321962,-84.92822
KY,Kentucky,21047,Christian County,36.892059,-87.492986
KY,Kentucky,21049,Clark County,37.970314,-84.145115
KY,Kentucky,21051,Clay County,37.164273,-83.715454
KY,Kentucky,21053,Clinton County,36.727258,-85.136098
KY,Kentucky,21055,Crittenden County,37.358149,-88.10501
KY,Kentucky,21057,Cumberland County,36.782372,-85.388484
KY,Kentucky,21059,Daviess County,37.731671,-87.087139
KY,Kentucky,21061,Edmonson County,37.227514,-86.218015
KY,Kentucky,21063,Elliott County,38.116883,-83.096116
KY,Kentucky,21065,Estill County,37.692449,-83.963983
KY,Kentucky,21067,Fayette County,38.040678,-84.458272
KY,Kentucky,21069,Fleming County,38.367848,-83.699205
KY,Kentucky,21071,Floyd County,37.552456,-82.739724
KY,Kentucky,21073,Franklin County,38.234919,-84.868786
KY,Kentucky,21075,Fulton County,36.552511,-89.187659
KY,Kentucky,21077,Gallatin County,38.755663,-84.865143
KY,Kentucky,21079,Garrard County,37.630162,-84.545856
KY,Kentucky,21081,Grant County,38.649167,-84.625924
KY,Kentucky,21083,Graves County,36.723344,-88.649897
KY,Kentucky,21085,Grayson County,37.458577,-86.344011
KY,Kentucky,21087,Green County,37.278065,-85.537925
KY,Kentucky,21089,Greenup County,38.563562,-82.93382
KY,Kentucky,21091,Hancock County,37.843325,-86.792761
KY,Kentucky,21093,Hardin County,37.695836,-85.963183
KY,Kentucky,21095,Harlan County,36.859223,-83.221497
KY,Kentucky,21097,Harrison County,38.444578,-84.334131
KY,Kentucky,21099,Hart County,37.305827,-85.878443
KY,Kentucky,21101,Henderson County,37.792542,-87.572577
KY,Kentucky,21103,Henry County,38.451383,-85.119647
KY,Kentucky,21105,Hickman County,36.675896,-88.972084
KY,Kentucky,21107,Hopkins County,37.31107,-87.542196
KY,Kentucky,21109,Jackson County,37.403458,-84.020576
KY,Kentucky,21111,Jefferson County,38.189532,-85.657624
KY,Kentucky,21113,Jessamine County,37.873291,-84.58396
KY,Kentucky,21115,Johnson County,37.847756,-82.830121
KY,Kentucky,21117,Kenton County,38.930503,-84.533438
KY,Kentucky,21119,Knott County,37.354368,-82.952546
KY,Kentucky,21121,Knox County,36.8885,-83.855551
KY,Kentucky,21123,Larue County,37.544462,-85.696841
KY,Kentucky,21125,Laurel County,37.113268,-84.119395
KY,Kentucky,21127,Lawrence County,38.074453,-82.73829
KY,Kentucky,21129,Lee County,37.608116,-83.719248
KY,Kentucky,21131,Leslie County,37.087846,-83.388617
KY,Kentucky,21133,Letcher County,37.118536,-82.861251
KY,Kentucky,21135,Lewis County,38.535047,-83.370143
KY,Kentucky,21137,Lincoln County,37.457174,-84.658335
KY,Kentucky,21139,Livingston County,37.209517,-88.363426
KY,Kentucky,21141,Logan County,36.859607,-86.881288
KY,Kentucky,21143,Lyon County,37.023976,-88.083391
KY,Kentucky,21145,McCracken County,37.054111,-88.712454
KY,Kentucky,21147,McCreary County,36.731136,-84.491052
KY,Kentucky,21149,McLean County,37.526707,-87.265597
KY,Kentucky,21151,Madison County,37.725511,-84.278362
KY,Kentucky,21153,Magoffin County,37.698983,-83.069721
KY,Kentucky,21155,Marion County,37.552604,-85.268959
KY,Kentucky,21157,Marshall County,36.882017,-88.332752
KY,Kentucky,21159,Martin County,37.796774,-82.506623
KY,Kentucky,21161,Mason County,38.594137,-83.828125
KY,Kentucky,21163,Meade County,37.967476,-86.200863
KY,Kentucky,21165,Menifee County,37.935485,-83.589355
KY,Kentucky,21167,Mercer County,37.812085,-84.879695
KY,Kentucky,21169,Metcalfe County,36.99243,-85.633456
KY,Kentucky,21171,Monroe County,36.714077,-85.713508
KY,Kentucky,21173,Montgomery County,38.038109,-83.912416
KY,Kentucky,21175,Morgan County,37.92294,-83.258944
KY,Kentucky,21177,Muhlenberg County,37.213816,-87.134092
KY,Kentucky,21179,Nelson County,37.80312,-85.465931
KY,Kentucky,21181,Nicholas County,38.338031,-84.026223
KY,Kentucky,21183,Ohio County,37.477859,-86.844871
KY,Kentucky,21185,Oldham County,38.400127,-85.45615
KY,Kentucky,21187,Owen County,38.499395,-84.84159
KY,Kentucky,21189,Owsley County,37.423622,-83.691637
KY,Kentucky,21191,Pendleton County,38.696284,-84.351943
KY,Kentucky,21193,Perry County,37.241282,-83.217772
KY,Kentucky,21195,Pike County,37.486031,-82.410912
KY,Kentucky,21197,Powell County,37.809567,-83.831235
KY,Kentucky,21199,Pulaski County,37.107428,-84.576969
KY,Kentucky,21201,Robertson County,38.513473,-84.06423
KY,Kentucky,21203,Rockcastle County,37.36105,-84.314368
KY,Kentucky,21205,Rowan County,38.204266,-83.428079
KY,Kentucky,21207,Russell County,36.990587,-85.05495
KY,Kentucky,21209,Scott County,38.28571,-84.57834
KY,Kentucky,21211,Shelby County,38.239011,-85.228247
KY,Kentucky,21213,Simpson County,36.740937,-86.581793
KY,Kentucky,21215,Spencer County,38.025313,-85.317312
KY,Kentucky,21217,Taylor County,37.36621,-85.328059
KY,Kentucky,21219,Todd County,36.840338,-87.183642
KY,Kentucky,21221,Trigg County,36.807681,-87.858652
KY,Kentucky,21223,Trimble County,38.62004,-85.351208
KY,Kentucky,21225,Union County,37.658029,-87.95165
KY,Kentucky,21227,Warren County,36.995634,-86.423579
KY,Kentucky,21229,Washington County,37.754209,-85.175416
KY,Kentucky,21231,Wayne County,36.800772,-84.82659
KY,Kentucky,21233,Webster County,37.520375,-87.685206
KY,Kentucky,21235,Whitley County,36.758024,-84.144648
KY,Kentucky,21237,Wolfe County,37.743893,-83.49511
KY,Kentucky,21239,Woodford County,38.043103,-84.748855
LA,Louisiana,22001,Acadia Parish,30.291497,-92.411037
LA,Louisiana,22003,Allen Parish,30.652744,-92.819605
LA,Louisiana,22005,Ascension Parish,30.206444,-90.912502
LA,Louisiana,22007,Assumption Parish,29.9033,-91.065219
LA,Louisiana,22009,Avoyelles Parish,31.088503,-91.983275
LA,Louisiana,22011,Beauregard Parish,30.645018,-93.340253
LA,Louisiana,22013,Bienville Parish,32.340952,-93.041151
LA,Louisiana,22015,Bossier Parish,32.698481,-93.626561
LA,Louisiana,22017,Caddo Parish,32.580106,-93.88497
LA,Louisiana,22019,Calcasieu Parish,30.229559,-93.358015
LA,Louisiana,22021,Caldwell Parish,32.101219,-92.114231
LA,Louisiana,22023,Cameron Parish,29.871812,-93.164948
LA,Louisiana,22025,Catahoula Parish,31.666517,-91.846703
LA,Louisiana,22027,Claiborne Parish,32.82716,-92.989728
LA,Louisiana,22029,Concordia Parish,31.469805,-91.626315
LA,Louisiana,22031,De Soto Parish,32.059248,-93.740797
LA,Louisiana,22033,East Baton Rouge Parish,30.54393,-91.093131
LA,Louisiana,22035,East Carroll Parish,32.73017,-91.234141
LA,Louisiana,22037,East Feliciana Parish,30.839784,-91.043434
LA,Louisiana,22039,Evangeline Parish,30.720693,-92.404086
LA,Louisiana,22041,Franklin Parish,32.139076,-91.672371
LA,Louisiana,22043,Grant Parish,31.597787,-92.561716
LA,Louisiana,22045,Iberia Parish,29.606013,-91.842706
LA,Louisiana,22047,Iberville Parish,30.270653,-91.365872
LA,Louisiana,22049,Jackson Parish,32.30429,-92.5617
LA,Louisiana,22051,Jefferson Parish,29.5033,-90.036231
LA,Louisiana,22053,Jefferson Davis Parish,30.269529,-92.816221
LA,Louisiana,22055,Lafayette Parish,30.206507,-92.06417
LA,Louisiana,22057,Lafourche Parish,29.491992,-90.394849
LA,Louisiana,22059,LaSalle Parish,31.680083,-92.161596
LA,Louisiana,22061,Lincoln Parish,32.601823,-92.662303
LA,Louisiana,22063,Livingston Parish,30.440419,-90.727474
LA,Louisiana,22065,Madison Parish,32.346878,-91.231932
LA,Louisiana,22067,Morehouse Parish,32.820008,-91.800399
LA,Louisiana,22069,Natchitoches Parish,31.732509,-93.082546
LA,Louisiana,22071,Orleans Parish,30.05342,-89.934502
LA,Louisiana,22073,Ouachita Parish,32.480932,-92.151581
LA,Louisiana,22075,Plaquemines Parish,29.282447,-89.576068
LA,Louisiana,22077,Pointe Coupee Parish,30.708319,-91.604621
LA,Louisiana,22079,Rapides Parish,31.193204,-92.535953
LA,Louisiana,22081,Red River Parish,32.101213,-93.34905
LA,Louisiana,22083,Richland Parish,32.413158,-91.748353
LA,Louisiana,22085,Sabine Parish,31.560402,-93.559579
LA,Louisiana,22087,St. Bernard Parish,29.91811,-89.263494
LA,Louisiana,22089,St. Charles Parish,29.905722,-90.357855
LA,Louisiana,22091,St. Helena Parish,30.822539,-90.708307
LA,Louisiana,22093,St. James Parish,30.024777,-90.793956
LA,Louisiana,22095,St. John the Baptist Parish,30.144068,-90.49096
LA,Louisiana,22097,St. Landry Parish,30.583441,-91.989274
LA,Louisiana,22099,St. Martin Parish,30.121433,-91.611481
LA,Louisiana,22101,St. Mary Parish,29.629349,-91.463804
LA,Louisiana,22103,St. Tammany Parish,30.410022,-89.951962
LA,Louisiana,22105,Tangipahoa Parish,30.621348,-90.40649
LA,Louisiana,22107,Tensas Parish,32.001489,-91.342576
LA,Louisiana,22109,Terrebonne Parish,29.33413,-90.843674
LA,Louisiana,22111,Union Parish,32.829349,-92.37565
LA,Louisiana,22113,Vermilion Parish,29.806638,-92.321394
LA,Louisiana,22115,Vernon Parish,31.102841,-93.18833
LA,Louisiana,22117,Washington Parish,30.852144,-90.046253
LA,Louisiana,22119,Webster Parish,32.732152,-93.339825
LA,Louisiana,22121,West Baton Rouge Parish,30.464052,-91.309808
LA,Louisiana,22123,West Carroll Parish,32.79248,-91.451998
LA,Louisiana,22125,West Feliciana Parish,30.873364,-91.421776
LA,Louisiana,22127,Winn Parish,31.941187,-92.641269
ME,Maine,23001,Androscoggin County,44.167681,-70.207435
ME,Maine,23003,Aroostook County,46.709193,-68.612409
ME,Maine,23005,Cumberland County,43.808348,-70.330375
ME,Maine,23007,Franklin County,44.976724,-70.414935
ME,Maine,23009,Hancock County,44.564906,-68.370703
ME,Maine,23011,Kennebec County,44.417012,-69.765764
ME,Maine,23013,Knox County,44.042045,-69.038514
ME,Maine,23015,Lincoln County,43.994781,-69.513624
ME,Maine,23017,Oxford County,44.4945,-70.734421
ME,Maine,23019,Penobscot County,45.409284,-68.666616
ME,Maine,23021,Piscataquis County,45.915639,-69.102231
ME,Maine,23023,Sagadahoc County,43.916845,-69.844227
ME,Maine,23025,Somerset County,45.503646,-69.95611
ME,Maine,23027,Waldo County,44.505822,-69.138961
ME,Maine,23029,Washington County,44.967009,-67.609354
ME,Maine,23031,York County,43.426019,-70.668425
MD,Maryland,24001,Allegany County,39.612313,-78.703104
MD,Maryland,24003,Anne Arundel County,38.991617,-76.560894
MD,Maryland,24005,Baltimore County,39.443167,-76.616569
MD,Maryland,24009,Calvert County,38.522719,-76.529762
MD,Maryland,24011,Caroline County,38.871531,-75.831662
MD,Maryland,24013,Carroll County,39.563328,-77.01533
MD,Maryland,24015,Cecil County,39.562354,-75.941585
MD,Maryland,24017,Charles County,38.472853,-77.015427
MD,Maryland,24019,Dorchester County,38.429196,-76.047433
MD,Maryland,24021,Frederick County,39.470177,-77.397636
MD,Maryland,24023,Garrett County,39.547299,-79.274619
MD,Maryland,24025,Harford County,39.537429,-76.299789
MD,Maryland,24027,Howard County,39.252264,-76.924406
MD,Maryland,24029,Kent County,39.241279,-76.125987
MD,Maryland,24031,Montgomery County,39.137381,-77.203063
MD,Maryland,24033,Prince George's County,38.829278,-76.848188
MD,Maryland,24035,Queen Anne's County,39.040693,-76.082405
MD,Maryland,24037,St. Mary's County,38.223077,-76.534487
MD,Maryland,24039,Somerset County,38.07445,-75.853323
MD,Maryland,24041,Talbot County,38.748349,-76.178476
MD,Maryland,24043,Washington County,39.603621,-77.814671
MD,Maryland,24045,Wicomico County,38.36737,-75.632083
MD,Maryland,24047,Worcester County,38.222133,-75.309931
MD,Maryland,24510,Baltimore city,39.300032,-76.610476
MA,Massachusetts,25001,Barnstable County,41.706123,-70.164823
MA,Massachusetts,25003,Berkshire County,42.371493,-73.217928
MA,Massachusetts,25005,Bristol County,41.748588,-71.088894
MA,Massachusetts,25007,Dukes County,41.38097,-70.701499
MA,Massachusetts,25009,Essex County,42.642708,-70.864909
MA,Massachusetts,25011,Franklin County,42.584504,-72.591792
MA,Massachusetts,25013,Hampden County,42.136198,-72.635648
MA,Massachusetts,25015,Hampshire County,42.339459,-72.663694
MA,Massachusetts,25017,Middlesex County,42.481718,-71.394916
MA,Massachusetts,25019,Nantucket County,41.293392,-70.102164
MA,Massachusetts,25021,Norfolk County,42.171738,-71.18111
MA,Massachusetts,25023,Plymouth County,41.987196,-70.741942
MA,Massachusetts,25025,Suffolk County,42.338551,-71.018253
MA,Massachusetts,25027,Worcester County,42.311693,-71.940282
MI,Michigan,26001,Alcona County,44.657509,-83.29458
MI,Michigan,26003,Alger County,46.521736,-86.657119
MI,Michigan,26005,Allegan County,42.421251,-86.261403
MI,Michigan,26007,Alpena County,44.894954,-83.426574
MI,Michigan,26009,Antrim County,45.005455,-85.175639
MI,Michigan,26011,Arenac County,44.036833,-83.740675
MI,Michigan,26013,Baraga County,46.695859,-88.36181
MI,Michigan,26015,Barry County,42.582811,-85.31455
MI,Michigan,26017,Bay County,43.699711,-83.978701
MI,Michigan,26019,Benzie County,44.636844,-86.231999
MI,Michigan,26021,Berrien County,41.791382,-86.742543
MI,Michigan,26023,Branch County,41.918455,-85.066885
MI,Michigan,26025,Calhoun County,42.24299,-85.012385
MI,Michigan,26027,Cass County,41.917243,-86.000142
MI,Michigan,26029,Charlevoix County,45.618554,-85.543684
MI,Michigan,26031,Cheboygan County,45.476022,-84.495431
MI,Michigan,26033,Chippewa County,46.321819,-84.52063
MI,Michigan,26035,Clare County,43.991137,-84.838325
MI,Michigan,26037,Clinton County,42.950455,-84.591695
MI,Michigan,26039,Crawford County,44.680175,-84.611343
MI,Michigan,26041,Delta County,45.805229,-86.901938
MI,Michigan,26043,Dickinson County,46.012833,-87.866139
MI,Michigan,26045,Eaton County,42.58953,-84.84645
MI,Michigan,26047,Emmet County,45.590094,-84.986822
MI,Michigan,26049,Genesee County,43.021077,-83.706372
MI,Michigan,26051,Gladwin County,43.98975,-84.389816
MI,Michigan,26053,Gogebic County,46.488054,-89.788314
MI,Michigan,26055,Grand Traverse County,44.718688,-85.553848
MI,Michigan,26057,Gratiot County,43.292326,-84.60469
MI,Michigan,26059,Hillsdale County,41.927461,-84.637479
MI,Michigan,26061,Houghton County,46.998427,-88.651903
MI,Michigan,26063,Huron County,43.907616,-82.857045
MI,Michigan,26065,Ingham County,42.603534,-84.373811
MI,Michigan,26067,Ionia County,42.94465,-85.073766
MI,Michigan,26069,Iosco County,44.386912,-83.380141
MI,Michigan,26071,Iron County,46.170254,-88.540526
MI,Michigan,26073,Isabella County,43.645233,-84.839424
MI,Michigan,26075,Jackson County,42.248474,-84.420868
MI,Michigan,26077,Kalamazoo County,42.246266,-85.532854
MI,Michigan,26079,Kalkaska County,44.678881,-85.088992
MI,Michigan,26081,Kent County,43.032497,-85.547446
MI,Michigan,26083,Keweenaw County,47.367297,-88.351332
MI,Michigan,26085,Lake County,43.995187,-85.8114
MI,Michigan,26087,Lapeer County,43.088633,-83.224325
MI,Michigan,26089,Leelanau County,45.146182,-86.051574
MI,Michigan,26091,Lenawee County,41.896022,-84.074356
MI,Michigan,26093,Livingston County,42.602532,-83.911718
MI,Michigan,26095,Luce County,46.510988,-85.517552
MI,Michigan,26097,Mackinac County,46.167868,-85.303762
MI,Michigan,26099,Macomb County,42.671553,-82.911456
MI,Michigan,26101,Manistee County,44.245268,-86.327537
MI,Michigan,26103,Marquette County,46.656596,-87.584028
MI,Michigan,26105,Mason County,43.957196,-86.442937
MI,Michigan,26107,Mecosta County,43.635295,-85.332751
MI,Michigan,26109,Menominee County,45.535568,-87.501457
MI,Michigan,26111,Midland County,43.648203,-84.379414
MI,Michigan,26113,Missaukee County,44.325424,-85.085471
MI,Michigan,26115,Monroe County,41.916097,-83.487106
MI,Michigan,26117,Montcalm County,43.312782,-85.149468
MI,Michigan,26119,Montmorency County,45.024134,-84.130107
MI,Michigan,26121,Muskegon County,43.428739,-86.420908
MI,Michigan,26123,Newaygo County,43.562712,-85.791372
MI,Michigan,26125,Oakland County,42.660452,-83.38421
MI,Michigan,26127,Oceana County,43.603954,-86.467177
MI,Michigan,26129,Ogemaw County,44.33328,-84.128073
MI,Michigan,26131,Ontonagon County,46.835325,-89.276912
MI,Michigan,26133,Osceola County,43.997552,-85.322283
MI,Michigan,26135,Oscoda County,44.687257,-84.126905
MI,Michigan,26137,Otsego County,45.021787,-84.576603
MI,Michigan,26139,Ottawa County,43.054969,-86.219349
MI,Michigan,26141,Presque Isle County,45.252397,-83.432283
MI,Michigan,26143,Roscommon County,44.339517,-84.611271
MI,Michigan,26145,Saginaw County,43.328267,-84.05541
MI,Michigan,26147,St. Clair County,42.928803,-82.668913
MI,Michigan,26149,St. Joseph County,41.911488,-85.52287
MI,Michigan,26151,Sanilac County,43.449155,-82.642815
MI,Michigan,26153,Schoolcraft County,46.021122,-86.197029
MI,Michigan,26155,Shiawassee County,42.951545,-84.146352
MI,Michigan,26157,Tuscola County,43.487902,-83.436618
MI,Michigan,26159,Van Buren County,42.28215,-86.306076
MI,Michigan,26161,Washtenaw County,42.252217,-83.843423
MI,Michigan,26163,Wayne County,42.284664,-83.261953
MI,Michigan,26165,Wexford County,44.331375,-85.570046
MN,Minnesota,27001,Aitkin County,46.602409,-93.419694
MN,Minnesota,27003,Anoka County,45.27411,-93.242723
MN,Minnesota,27005,Becker County,46.937629,-95.741757
MN,Minnesota,27007,Beltrami County,47.879508,-95.00505
MN,Minnesota,27009,Benton County,45.701225,-94.00144
MN,Minnesota,27011,Big Stone County,45.419925,-96.402226
MN,Minnesota,27013,Blue Earth County,44.03371,-94.064012
MN,Minnesota,27015,Brown County,44.246541,-94.733647
MN,Minnesota,27017,Carlton County,46.603818,-92.671044
MN,Minnesota,27019,Carver County,44.82132,-93.800091
MN,Minnesota,27021,Cass County,46.951745,-94.333705
MN,Minnesota,27023,Chippewa County,45.028625,-95.564108
MN,Minnesota,27025,Chisago County,45.505444,-92.903849
MN,Minnesota,27027,Clay County,46.898377,-96.494901
MN,Minnesota,27029,Clearwater County,47.575873,-95.371117
MN,Minnesota,27031,Cook County,47.758556,-90.344319
MN,Minnesota,27033,Cottonwood County,44.010639,-95.183152
MN,Minnesota,27035,Crow Wing County,46.491653,-94.070718
MN,Minnesota,27037,Dakota County,44.670893,-93.062481
MN,Minnesota,27039,Dodge County,44.020706,-92.869353
MN,Minnesota,27041,Douglas County,45.936835,-95.462155
MN,Minnesota,27043,Faribault County,43.676522,-93.947234
MN,Minnesota,27045,Fillmore County,43.679187,-92.093937
MN,Minnesota,27047,Freeborn County,43.674202,-93.350289
MN,Minnesota,27049,Goodhue County,44.406178,-92.716
MN,Minnesota,27051,Grant County,45.930743,-96.010699
MN,Minnesota,27053,Hennepin County,45.006121,-93.475228
MN,Minnesota,27055,Houston County,43.66699,-91.501556
MN,Minnesota,27057,Hubbard County,47.095551,-94.91329
MN,Minnesota,27059,Isanti County,45.562431,-93.296339
MN,Minnesota,27061,Itasca County,47.490817,-93.611102
MN,Minnesota,27063,Jackson County,43.671111,-95.149731
MN,Minnesota,27065,Kanabec County,45.94776,-93.297788
MN,Minnesota,27067,Kandiyohi County,45.152714,-95.004981
MN,Minnesota,27069,Kittson County,48.77604,-96.780349
MN,Minnesota,27071,Koochiching County,48.245374,-93.782896
MN,Minnesota,27073,Lac qui Parle County,44.999826,-96.176851
MN,Minnesota,27075,Lake County,47.517111,-91.411704
MN,Minnesota,27077,Lake of the Woods County,48.7681,-94.904633
MN,Minnesota,27079,Le Sueur County,44.373421,-93.730106
MN,Minnesota,27081,Lincoln County,44.408238,-96.272032
MN,Minnesota,27083,Lyon County,44.409195,-95.847268
MN,Minnesota,27085,McLeod County,44.821657,-94.272323
MN,Minnesota,27087,Mahnomen County,47.328387,-95.811089
MN,Minnesota,27089,Marshall County,48.362728,-96.357761
MN,Minnesota,27091,Martin County,43.677173,-94.547096
MN,Minnesota,27093,Meeker County,45.123155,-94.527346
MN,Minnesota,27095,Mille Lacs County,45.929043,-93.632996
MN,Minnesota,27097,Morrison County,46.020484,-94.266619
MN,Minnesota,27099,Mower County,43.666249,-92.759514
MN,Minnesota,27101,Murray County,44.015594,-95.761581
MN,Minnesota,27103,Nicollet County,44.35882,-94.245684
MN,Minnesota,27105,Nobles County,43.677686,-95.763132
MN,Minnesota,27107,Norman County,47.329453,-96.463776
MN,Minnesota,27109,Olmsted County,43.9995,-92.410096
MN,Minnesota,27111,Otter Tail County,46.405727,-95.714581
MN,Minnesota,27113,Pennington County,48.069247,-96.037725
MN,Minnesota,27115,Pine County,46.10094,-92.763094
MN,Minnesota,27117,Pipestone County,44.015361,-96.257015
MN,Minnesota,27119,Polk County,47.774254,-96.400027
MN,Minnesota,27121,Pope County,45.589623,-95.446705
MN,Minnesota,27123,Ramsey County,45.015204,-93.099965
MN,Minnesota,27125,Red Lake County,47.865487,-96.08718
MN,Minnesota,27127,Redwood County,44.403536,-95.254241
MN,Minnesota,27129,Renville County,44.723697,-94.955617
MN,Minnesota,27131,Rice County,44.350775,-93.298513
MN,Minnesota,27133,Rock County,43.669587,-96.263238
MN,Minnesota,27135,Roseau County,48.761068,-95.821504
MN,Minnesota,27137,St. Louis County,47.578635,-92.514585
MN,Minnesota,27139,Scott County,44.651811,-93.533733
MN,Minnesota,27141,Sherburne County,45.453166,-93.769164
MN,Minnesota,27143,Sibley County,44.575734,-94.230123
MN,Minnesota,27145,Stearns County,45.555235,-94.610482
MN,Minnesota,27147,Steele County,44.015261,-93.220453
MN,Minnesota,27149,Stevens County,45.593461,-95.992315
MN,Minnesota,27151,Swift County,45.27581,-95.690124
MN,Minnesota,27153,Todd County,46.066569,-94.900576
MN,Minnesota,27155,Traverse County,45.769935,-96.474832
MN,Minnesota,27157,Wabasha County,44.289634,-92.233454
MN,Minnesota,27159,Wadena County,46.586986,-94.988608
MN,Minnesota,27161,Waseca County,44.01846,-93.589844
MN,Minnesota,27163,Washington County,45.037929,-92.890117
MN,Minnesota,27165,Watonwan County,43.978109,-94.613798
MN,Minnesota,27167,Wilkin County,46.362335,-96.476657
MN,Minnesota,27169,Winona County,43.981353,-91.777044
MN,Minnesota,27171,Wright County,45.175091,-93.966396
MN,Minnesota,27173,Yellow Medicine County,44.715736,-95.862756
MS,Mississippi,28001,Adams County,31.486224,-91.351797
MS,Mississippi,28003,Alcorn County,34.886569,-88.581109
MS,Mississippi,28005,Amite County,31.203933,-90.795542
MS,Mississippi,28007,Attala County,33.090468,-89.588622
MS,Mississippi,28009,Benton County,34.809593,-89.200213
MS,Mississippi,28011,Bolivar County,33.799139,-90.88412
MS,Mississippi,28013,Calhoun County,33.936634,-89.337114
MS,Mississippi,28015,Carroll County,33.440795,-89.918887
MS,Mississippi,28017,Chickasaw County,33.933277,-88.947558
MS,Mississippi,28019,Choctaw County,33.345964,-89.251332
MS,Mississippi,28021,Claiborne County,31.97281,-90.915424
MS,Mississippi,28023,Clarke County,32.045374,-88.687976
MS,Mississippi,28025,Clay County,33.65967,-88.782468
MS,Mississippi,28027,Coahoma County,34.230316,-90.60401
MS,Mississippi,28029,Copiah County,31.866915,-90.448758
MS,Mississippi,28031,Covington County,31.633331,-89.548897
MS,Mississippi,28033,DeSoto County,34.874922,-89.991211
MS,Mississippi,28035,Forrest County,31.18858,-89.259447
MS,Mississippi,28037,Franklin County,31.477773,-90.895457
MS,Mississippi,28039,George County,30.855431,-88.642268
MS,Mississippi,28041,Greene County,31.212845,-88.634811
MS,Mississippi,28043,Grenada County,33.770031,-89.80274
MS,Mississippi,28045,Hancock County,30.391641,-89.482791
MS,Mississippi,28047,Harrison County,30.416536,-89.083376
MS,Mississippi,28049,Hinds County,32.267788,-90.466017
MS,Mississippi,28051,Holmes County,33.125942,-90.091197
MS,Mississippi,28053,Humphreys County,33.130996,-90.523421
MS,Mississippi,28055,Issaquena County,32.755539,-91.003535
MS,Mississippi,28057,Itawamba County,34.281075,-88.363127
MS,Mississippi,28059,Jackson County,30.456005,-88.625101
MS,Mississippi,28061,Jasper County,32.016748,-89.119176
MS,Mississippi,28063,Jefferson County,31.733633,-91.043878
MS,Mississippi,28065,Jefferson Davis County,31.564808,-89.827086
MS,Mississippi,28067,Jones County,31.616601,-89.168532
MS,Mississippi,28069,Kemper County,32.750136,-88.625631
MS,Mississippi,28071,Lafayette County,34.353078,-89.485385
MS,Mississippi,28073,Lamar County,31.197586,-89.506369
MS,Mississippi,28075,Lauderdale County,32.403998,-88.660449
MS,Mississippi,28077,Lawrence County,31.550009,-90.10753
MS,Mississippi,28079,Leake County,32.76063,-89.52225
MS,Mississippi,28081,Lee County,34.29237,-88.682439
MS,Mississippi,28083,Leflore County,33.54979,-90.294934
MS,Mississippi,28085,Lincoln County,31.535216,-90.453566
MS,Mississippi,28087,Lowndes County,33.471424,-88.439723
MS,Mississippi,28089,Madison County,32.63437,-90.03416
MS,Mississippi,28091,Marion County,31.230167,-89.821712
MS,Mississippi,28093,Marshall County,34.76619,-89.504231
MS,Mississippi,28095,Monroe County,33.89003,-88.485038
MS,Mississippi,28097,Montgomery County,33.500714,-89.639625
MS,Mississippi,28099,Neshoba County,32.752518,-89.119274
MS,Mississippi,28101,Newton County,32.40197,-89.118412
MS,Mississippi,28103,Noxubee County,33.106606,-88.566152
MS,Mississippi,28105,Oktibbeha County,33.422313,-88.876151
MS,Mississippi,28107,Panola County,34.365205,-89.963065
MS,Mississippi,28109,Pearl River County,30.774793,-89.586904
MS,Mississippi,28111,Perry County,31.169307,-88.988755
MS,Mississippi,28113,Pike County,31.177516,-90.397725
MS,Mississippi,28115,Pontotoc County,34.227081,-89.037239
MS,Mississippi,28117,Prentiss County,34.620566,-88.522184
MS,Mississippi,28119,Quitman County,34.252833,-90.290171
MS,Mississippi,28121,Rankin County,32.267123,-89.946063
MS,Mississippi,28123,Scott County,32.411959,-89.533486
MS,Mississippi,28125,Sharkey County,32.892395,-90.827613
MS,Mississippi,28127,Simpson County,31.902505,-89.917709
MS,Mississippi,28129,Smith County,32.019029,-89.494876
MS,Mississippi,28131,Stone County,30.790184,-89.112297
MS,Mississippi,28133,Sunflower County,33.605529,-90.59509
MS,Mississippi,28135,Tallahatchie County,33.954529,-90.172243
MS,Mississippi,28137,Tate County,34.649553,-89.943105
MS,Mississippi,28139,Tippah County,34.763618,-88.918819
MS,Mississippi,28141,Tishomingo County,34.738835,-88.234827
MS,Mississippi,28143,Tunica County,34.652201,-90.37177
